order_id,order_date,customer_id,product_id,region_id,quantity,revenue_gross,revenue_net,cogs,gross_margin,order_status,discount_amount
ORD-17745,2023-03-02,C00147,P00024,1,5,15738.3,15738.3,10583.0,5155.299999999999,Completed,0.0
ORD-17746,2023-03-02,C01016,P00049,2,1,5780.77,4624.616000000001,3970.0,654.6160000000009,Completed,1156.1539999999995
ORD-17747,2023-03-02,C00480,P00063,3,1,7154.3,7154.3,5694.4800000000005,1459.8199999999997,Returned,0.0
ORD-17748,2023-03-02,C01036,P00107,4,3,2061.54,2061.54,1583.16,478.3799999999999,Completed,0.0
ORD-17749,2023-03-02,C00113,P00086,4,5,28456.7,27033.865,22615.4,4418.4649999999965,Completed,1422.8349999999991
ORD-17750,2023-03-02,C00320,P00047,3,1,2865.78,2722.491,2227.02,495.471,Completed,143.28900000000021
ORD-17751,2023-03-02,C00039,P00005,1,3,9253.23,9253.23,5906.01,3347.22,Completed,0.0
ORD-17752,2023-03-02,C00625,P00021,2,2,25956.12,25956.12,16565.28,9390.84,Completed,0.0
ORD-17753,2023-03-02,C00814,P00063,2,4,28617.2,22893.76,22777.92,115.84000000000016,Completed,5723.440000000002
ORD-17754,2023-03-02,C00095,P00009,2,1,3449.84,3449.84,2740.29,709.5500000000002,Completed,0.0
ORD-17755,2023-03-02,C01032,P00132,4,3,67352.37,67352.37,43724.61,23627.759999999995,Completed,0.0
ORD-17756,2023-03-02,C00373,P00129,1,4,7931.04,7534.487999999999,5703.04,1831.4479999999996,Returned,396.5520000000006
ORD-17757,2023-03-03,C00625,P00090,2,3,23602.62,23602.62,17405.82,6196.799999999999,Completed,0.0
ORD-17758,2023-03-03,C00054,P00080,1,4,38900.4,31120.320000000003,26354.16,4766.160000000007,Completed,7780.079999999998
ORD-17759,2023-03-03,C01131,P00045,2,1,688.8,688.8,478.05,210.74999999999997,Completed,0.0
ORD-17760,2023-03-03,C00183,P00146,2,3,59673.36,59673.36,37413.9,22259.460000000006,Completed,0.0
ORD-17761,2023-03-03,C00401,P00118,4,1,6698.42,6363.499,4570.15,1793.3490000000002,Completed,334.9210000000003
ORD-17762,2023-03-03,C00949,P00146,2,5,99455.6,99455.6,62356.5,37099.09999999999,Completed,0.0
ORD-17763,2023-03-03,C00400,P00038,1,5,34653.95,34653.95,22332.15,12321.799999999996,Completed,0.0
ORD-17764,2023-03-03,C00513,P00092,2,5,5893.450000000001,5893.450000000001,3878.4,2015.050000000001,Completed,0.0
ORD-17765,2023-03-03,C00825,P00121,4,3,19254.36,18291.642,12941.55,5350.091999999999,Completed,962.7180000000008
ORD-17766,2023-03-03,C00943,P00048,3,3,16565.52,13252.416,11096.73,2155.686000000001,Completed,3313.104000000001
ORD-17767,2023-03-03,C00864,P00061,2,4,4027.36,4027.36,2989.8,1037.56,Completed,0.0
ORD-17768,2023-03-03,C00855,P00026,2,4,9678.0,9678.0,7300.4,2377.6000000000004,Completed,0.0
ORD-17769,2023-03-03,C01046,P00003,2,1,4974.29,3979.432,3896.88,82.55200000000013,Completed,994.8580000000002
ORD-17770,2023-03-03,C00873,P00059,3,1,2894.98,2894.98,2020.94,874.04,Completed,0.0
ORD-17771,2023-03-04,C00976,P00003,2,4,19897.16,15917.728,15587.52,330.20800000000054,Completed,3979.4320000000007
ORD-17772,2023-03-04,C00771,P00082,3,1,377.54,377.54,239.33,138.21,Completed,0.0
ORD-17773,2023-03-04,C00168,P00143,4,1,5356.17,4284.936000000001,4404.74,-119.80399999999918,Completed,1071.2339999999995
ORD-17774,2023-03-04,C00262,P00102,1,4,26593.0,23933.7,18137.8,5795.9000000000015,Completed,2659.2999999999993
ORD-17775,2023-03-04,C00864,P00148,2,3,7874.219999999999,7874.219999999999,5685.66,2188.5599999999995,Completed,0.0
ORD-17776,2023-03-04,C00503,P00046,4,4,20899.4,20899.4,13493.16,7406.240000000002,Completed,0.0
ORD-17777,2023-03-04,C01112,P00069,1,2,8688.16,8688.16,6994.64,1693.5199999999995,Completed,0.0
ORD-17778,2023-03-04,C00183,P00102,2,4,26593.0,26593.0,18137.8,8455.2,Returned,0.0
ORD-17779,2023-03-04,C00499,P00041,4,1,6078.56,6078.56,5039.549999999999,1039.0100000000011,Completed,0.0
ORD-17780,2023-03-04,C00244,P00066,1,4,14015.84,12614.256,8833.84,3780.416000000001,Completed,1401.5840000000007
ORD-17781,2023-03-04,C00819,P00095,3,2,11477.32,10329.588,8417.42,1912.168,Completed,1147.732
ORD-17782,2023-03-04,C00603,P00004,4,4,20365.08,20365.08,16337.08,4028.000000000002,Completed,0.0
ORD-17783,2023-03-04,C00183,P00030,2,4,29831.04,26847.936,19215.36,7632.576000000001,Completed,2983.1039999999994
ORD-17784,2023-03-04,C01049,P00015,2,4,46600.72,44270.684,33133.2,11137.484000000004,Completed,2330.036
ORD-17785,2023-03-04,C00676,P00061,4,5,5034.2,5034.2,3737.25,1296.9499999999998,Returned,0.0
ORD-17786,2023-03-04,C00429,P00028,2,3,23006.64,20705.976,15989.13,4716.845999999998,Completed,2300.6640000000007
ORD-17787,2023-03-04,C01059,P00027,2,3,18141.93,18141.93,14955.03,3186.9,Completed,0.0
ORD-17788,2023-03-04,C00774,P00013,2,2,2870.02,2870.02,2127.24,742.7800000000002,Completed,0.0
ORD-17789,2023-03-05,C00061,P00056,2,1,1076.12,1022.314,884.1600000000001,138.15399999999977,Completed,53.805999999999926
ORD-17790,2023-03-05,C00744,P00146,1,3,59673.36,59673.36,37413.9,22259.460000000006,Completed,0.0
ORD-17791,2023-03-05,C01065,P00125,2,4,19666.4,19666.4,15846.48,3819.920000000002,Completed,0.0
ORD-17792,2023-03-05,C00247,P00086,3,3,17074.02,17074.02,13569.24,3504.7800000000007,Completed,0.0
ORD-17793,2023-03-05,C01154,P00106,1,2,6816.7,6816.7,4336.7,2480.0,Completed,0.0
ORD-17794,2023-03-05,C00224,P00044,2,3,6450.75,6128.2125,4583.13,1545.0824999999995,Cancelled,322.53750000000036
ORD-17795,2023-03-05,C00423,P00124,1,1,871.85,828.2574999999999,701.16,127.09749999999995,Completed,43.592500000000086
ORD-17796,2023-03-05,C00015,P00049,4,1,5780.77,5491.7315,3970.0,1521.7315,Completed,289.03850000000057
ORD-17797,2023-03-05,C00769,P00038,2,5,34653.95,27723.16,22332.15,5391.009999999998,Completed,6930.789999999997
ORD-17798,2023-03-05,C00979,P00142,4,1,2316.75,2085.0750000000003,1482.19,602.8850000000002,Completed,231.67499999999973
ORD-17799,2023-03-05,C01001,P00066,2,3,10511.88,10511.88,6625.38,3886.500000000001,Completed,0.0
ORD-17800,2023-03-05,C00637,P00129,4,5,9913.8,9913.8,7128.8,2784.999999999999,Completed,0.0
ORD-17801,2023-03-05,C00072,P00081,1,2,566.6,566.6,381.56,185.04,Completed,0.0
ORD-17802,2023-03-05,C00888,P00040,3,5,10579.85,10579.85,8015.15,2564.699999999999,Completed,0.0
ORD-17803,2023-03-05,C01176,P00132,2,5,112253.95,101028.555,72874.35,28154.205,Completed,11225.395000000004
ORD-17804,2023-03-05,C00645,P00005,3,3,9253.23,9253.23,5906.01,3347.22,Completed,0.0
ORD-17805,2023-03-06,C00612,P00065,2,4,18758.72,18758.72,15558.6,3200.120000000001,Returned,0.0
ORD-17806,2023-03-06,C00299,P00013,2,1,1435.01,1363.2595,1063.62,299.6395,Completed,71.7505000000001
ORD-17807,2023-03-06,C00036,P00020,4,4,21030.56,16824.448,17257.88,-433.4320000000007,Completed,4206.112000000001
ORD-17808,2023-03-06,C00081,P00082,4,4,1510.16,1510.16,957.32,552.84,Returned,0.0
ORD-17809,2023-03-06,C00184,P00035,4,3,10156.71,10156.71,6917.58,3239.130000000001,Completed,0.0
ORD-17810,2023-03-06,C00282,P00008,1,5,10972.55,10972.55,7400.900000000001,3571.6500000000005,Cancelled,0.0
ORD-17811,2023-03-06,C00983,P00061,2,4,4027.36,4027.36,2989.8,1037.56,Completed,0.0
ORD-17812,2023-03-06,C00901,P00101,4,3,54176.88,54176.88,36374.67,17802.21,Completed,0.0
ORD-17813,2023-03-06,C01166,P00143,3,4,21424.68,21424.68,17618.96,3805.720000000001,Completed,0.0
ORD-17814,2023-03-06,C00492,P00123,4,3,4617.96,3694.368,3691.2,3.16800000000012,Completed,923.5920000000001
ORD-17815,2023-03-06,C00234,P00007,4,3,5971.9800000000005,5673.381,3894.84,1778.5410000000002,Completed,298.59900000000016
ORD-17816,2023-03-06,C00077,P00094,2,5,32140.2,32140.2,20492.800000000003,11647.399999999998,Completed,0.0
ORD-17817,2023-03-06,C00445,P00137,4,5,23692.15,22507.5425,17647.550000000003,4859.992499999997,Completed,1184.607500000002
ORD-17818,2023-03-06,C01148,P00093,4,3,13815.87,12434.283,9709.5,2724.7829999999994,Cancelled,1381.5870000000014
ORD-17819,2023-03-06,C00319,P00095,4,3,17215.98,17215.98,12626.13,4589.849999999999,Completed,0.0
ORD-17820,2023-03-07,C00295,P00131,4,2,9401.72,8931.633999999998,7760.82,1170.8139999999985,Completed,470.08600000000115
ORD-17821,2023-03-07,C00075,P00092,2,1,1178.69,1119.7555,775.68,344.07550000000003,Completed,58.93450000000007
ORD-17822,2023-03-07,C01079,P00038,1,1,6930.79,6930.79,4466.43,2464.36,Completed,0.0
ORD-17823,2023-03-07,C00301,P00142,2,1,2316.75,2085.0750000000003,1482.19,602.8850000000002,Completed,231.67499999999973
ORD-17824,2023-03-07,C00059,P00049,3,2,11561.54,11561.54,7940.0,3621.540000000001,Completed,0.0
ORD-17825,2023-03-07,C00976,P00106,2,5,17041.75,16189.6625,10841.75,5347.912499999999,Completed,852.0874999999996
ORD-17826,2023-03-07,C00078,P00019,4,3,3362.61,3362.61,2620.32,742.2899999999995,Completed,0.0
ORD-17827,2023-03-07,C00630,P00036,1,2,1780.3,1780.3,1434.72,345.5799999999999,Completed,0.0
ORD-17828,2023-03-07,C00641,P00079,4,3,443.76,443.76,335.43,108.32999999999998,Returned,0.0
ORD-17829,2023-03-08,C00812,P00105,4,3,2905.11,2614.599,2092.14,522.4590000000003,Completed,290.51099999999997
ORD-17830,2023-03-08,C01154,P00055,1,2,12858.16,12215.252,8480.5,3734.751999999999,Completed,642.9079999999994
ORD-17831,2023-03-08,C01093,P00049,4,5,28903.85,28903.85,19850.0,9053.850000000002,Returned,0.0
ORD-17832,2023-03-08,C00741,P00062,2,1,5123.85,4867.6575,4018.78,848.8775,Cancelled,256.1925000000001
ORD-17833,2023-03-08,C00502,P00037,3,4,20721.52,20721.52,16764.2,3957.32,Completed,0.0
ORD-17834,2023-03-08,C01195,P00137,1,4,18953.72,18006.034,14118.04,3887.993999999999,Completed,947.6860000000015
ORD-17835,2023-03-08,C00605,P00008,4,2,4389.02,4169.569,2960.36,1209.2090000000003,Completed,219.45100000000002
ORD-17836,2023-03-08,C00012,P00142,1,1,2316.75,2200.9125,1482.19,718.7224999999999,Completed,115.83750000000009
ORD-17837,2023-03-08,C00878,P00085,4,2,6603.54,6603.54,5081.46,1522.08,Completed,0.0
ORD-17838,2023-03-08,C00693,P00101,3,4,72235.84,72235.84,48499.56,23736.28,Completed,0.0
ORD-17839,2023-03-08,C00726,P00125,4,1,4916.6,4424.9400000000005,3961.62,463.3200000000006,Completed,491.65999999999985
ORD-17840,2023-03-08,C00384,P00141,1,2,21628.94,21628.94,15905.28,5723.659999999998,Completed,0.0
ORD-17841,2023-03-08,C00592,P00049,4,5,28903.85,28903.85,19850.0,9053.850000000002,Completed,0.0
ORD-17842,2023-03-08,C00704,P00120,1,1,15357.22,15357.22,11997.99,3359.23,Completed,0.0
ORD-17843,2023-03-08,C00214,P00026,2,1,2419.5,2419.5,1825.1,594.4000000000001,Completed,0.0
ORD-17844,2023-03-08,C00086,P00133,2,5,9922.5,9922.5,6244.650000000001,3677.85,Completed,0.0
ORD-17845,2023-03-09,C00564,P00035,2,1,3385.57,2708.456,2305.86,402.596,Completed,677.114
ORD-17846,2023-03-09,C00527,P00053,4,5,69886.45000000001,69886.45000000001,55208.55,14677.900000000016,Completed,0.0
ORD-17847,2023-03-09,C01045,P00097,2,3,3161.04,3161.04,2081.8500000000004,1079.1899999999996,Completed,0.0
ORD-17848,2023-03-09,C00871,P00044,2,1,2150.25,1720.2,1527.71,192.49,Returned,430.04999999999995
ORD-17849,2023-03-09,C00203,P00040,4,2,4231.94,3385.552,3206.06,179.4919999999997,Completed,846.3879999999995
ORD-17850,2023-03-09,C00946,P00080,1,2,19450.2,15560.160000000002,13177.079999999998,2383.080000000004,Completed,3890.039999999999
ORD-17851,2023-03-09,C00402,P00048,2,1,5521.84,4969.656,3698.91,1270.746,Completed,552.1840000000002
ORD-17852,2023-03-09,C01096,P00078,2,2,10135.62,9628.839,6689.72,2939.119,Completed,506.78100000000086
ORD-17853,2023-03-09,C01133,P00141,4,1,10814.47,10814.47,7952.64,2861.829999999999,Completed,0.0
ORD-17854,2023-03-09,C00555,P00016,3,2,5899.08,5899.08,4236.26,1662.8199999999997,Cancelled,0.0
ORD-17855,2023-03-09,C00973,P00142,4,2,4633.5,4170.150000000001,2964.38,1205.7700000000004,Completed,463.34999999999945
ORD-17856,2023-03-09,C00916,P00002,1,3,30439.74,30439.74,22123.53,8316.21,Completed,0.0
ORD-17857,2023-03-09,C00498,P00038,2,1,6930.79,6584.2505,4466.43,2117.8205,Completed,346.53949999999986
ORD-17858,2023-03-09,C00981,P00097,1,3,3161.04,3002.988,2081.8500000000004,921.1379999999996,Completed,158.05200000000013
ORD-17859,2023-03-09,C00924,P00088,1,1,4321.67,3889.503,3271.79,617.7130000000002,Completed,432.1669999999999
ORD-17860,2023-03-09,C00592,P00010,4,3,48528.75,38823.0,36050.04,2772.959999999999,Completed,9705.75
ORD-17861,2023-03-09,C00001,P00112,1,3,6215.849999999999,5594.264999999999,4105.74,1488.5249999999996,Completed,621.585
ORD-17862,2023-03-09,C00196,P00034,3,4,28659.92,28659.92,21675.24,6984.679999999997,Completed,0.0
ORD-17863,2023-03-10,C00405,P00067,2,5,7243.450000000001,5794.760000000001,5683.049999999999,111.71000000000186,Completed,1448.6899999999996
ORD-17864,2023-03-10,C00585,P00090,1,5,39337.7,39337.7,29009.700000000004,10327.999999999993,Completed,0.0
ORD-17865,2023-03-10,C00753,P00107,4,2,1374.36,1305.6419999999998,1055.44,250.20199999999977,Completed,68.71800000000007
ORD-17866,2023-03-10,C01173,P00060,4,2,1264.78,1264.78,826.42,438.36,Cancelled,0.0
ORD-17867,2023-03-10,C00070,P00116,1,2,7133.76,7133.76,5289.66,1844.1000000000004,Completed,0.0
ORD-17868,2023-03-10,C00183,P00086,2,5,28456.7,28456.7,22615.4,5841.299999999999,Completed,0.0
ORD-17869,2023-03-10,C01133,P00084,4,5,3786.55,3786.55,2871.15,915.3999999999996,Completed,0.0
ORD-17870,2023-03-10,C00725,P00118,1,2,13396.84,12726.998,9140.3,3586.6980000000003,Completed,669.8420000000006
ORD-17871,2023-03-10,C00892,P00145,1,5,13401.85,13401.85,10048.35,3353.499999999998,Completed,0.0
ORD-17872,2023-03-10,C00361,P00053,1,4,55909.16,44727.32800000001,44166.84,560.4880000000121,Completed,11181.831999999995
ORD-17873,2023-03-10,C00366,P00055,2,2,12858.16,12215.252,8480.5,3734.751999999999,Completed,642.9079999999994
ORD-17874,2023-03-10,C00989,P00005,1,2,6168.82,5551.938,3937.34,1614.598,Completed,616.8819999999996
ORD-17875,2023-03-10,C01122,P00140,2,5,35253.200000000004,31727.880000000005,25032.75,6695.130000000008,Completed,3525.3199999999997
ORD-17876,2023-03-10,C00568,P00122,3,3,66456.0,66456.0,42873.93,23582.07,Cancelled,0.0
ORD-17877,2023-03-11,C00524,P00061,4,3,3020.52,3020.52,2242.3500000000004,778.1699999999996,Completed,0.0
ORD-17878,2023-03-11,C00578,P00066,4,3,10511.88,10511.88,6625.38,3886.500000000001,Completed,0.0
ORD-17879,2023-03-11,C00499,P00133,4,5,9922.5,8930.25,6244.650000000001,2685.5999999999995,Completed,992.25
ORD-17880,2023-03-11,C00528,P00036,4,4,3560.6,3204.54,2869.44,335.0999999999999,Completed,356.05999999999995
ORD-17881,2023-03-11,C00356,P00006,3,1,2590.82,2461.279,1750.37,710.9090000000001,Cancelled,129.54100000000017
ORD-17882,2023-03-11,C01081,P00034,4,2,14329.96,14329.96,10837.62,3492.3399999999983,Completed,0.0
ORD-17883,2023-03-11,C00310,P00111,1,4,6483.64,6483.64,4542.52,1941.12,Completed,0.0
ORD-17884,2023-03-11,C00637,P00048,4,1,5521.84,5521.84,3698.91,1822.9300000000003,Completed,0.0
ORD-17885,2023-03-11,C01012,P00071,3,5,54846.15,49361.535,42356.4,7005.134999999995,Completed,5484.614999999998
ORD-17886,2023-03-11,C00397,P00099,3,2,4548.12,4320.714,3167.78,1152.9339999999995,Completed,227.40599999999995
ORD-17887,2023-03-11,C01115,P00063,2,2,14308.6,14308.6,11388.96,2919.6399999999994,Completed,0.0
ORD-17888,2023-03-11,C00019,P00133,4,1,1984.5,1885.275,1248.93,636.3449999999998,Completed,99.22499999999991
ORD-17889,2023-03-11,C00645,P00145,3,3,8041.11,8041.11,6029.01,2012.0999999999997,Completed,0.0
ORD-17890,2023-03-11,C00729,P00110,1,4,20887.2,19842.84,17260.56,2582.279999999999,Completed,1044.3600000000006
ORD-17891,2023-03-11,C01003,P00064,4,3,9548.01,9548.01,7165.23,2382.7800000000007,Completed,0.0
ORD-17892,2023-03-11,C00923,P00025,1,4,73976.8,73976.8,50843.4,23133.4,Completed,0.0
ORD-17893,2023-03-11,C00862,P00136,2,2,22440.6,22440.6,15279.9,7160.699999999997,Completed,0.0
ORD-17894,2023-03-12,C00393,P00141,3,2,21628.94,20547.493,15905.28,4642.212999999998,Completed,1081.4470000000001
ORD-17895,2023-03-12,C00467,P00069,3,2,8688.16,8688.16,6994.64,1693.5199999999995,Completed,0.0
ORD-17896,2023-03-12,C00304,P00077,1,5,20277.0,18249.3,14155.55,4093.749999999998,Completed,2027.7000000000007
ORD-17897,2023-03-12,C00305,P00035,4,3,10156.71,10156.71,6917.58,3239.130000000001,Cancelled,0.0
ORD-17898,2023-03-12,C00841,P00086,4,1,5691.34,5691.34,4523.08,1168.2600000000002,Completed,0.0
ORD-17899,2023-03-12,C00064,P00145,3,1,2680.37,2680.37,2009.67,670.6999999999998,Completed,0.0
ORD-17900,2023-03-12,C00094,P00011,4,5,25066.75,25066.75,17878.15,7188.599999999999,Completed,0.0
ORD-17901,2023-03-12,C00241,P00085,4,2,6603.54,6273.362999999999,5081.46,1191.902999999999,Completed,330.1770000000006
ORD-17902,2023-03-12,C00284,P00074,2,3,18457.77,17534.8815,11839.89,5694.9915,Completed,922.8885000000009
ORD-17903,2023-03-12,C01031,P00023,3,4,7041.8,7041.8,5132.16,1909.6400000000003,Completed,0.0
ORD-17904,2023-03-12,C00232,P00142,4,4,9267.0,9267.0,5928.76,3338.24,Completed,0.0
ORD-17905,2023-03-12,C00443,P00014,2,4,72359.84,57887.872,48606.84,9281.032000000008,Completed,14471.967999999993
ORD-17906,2023-03-12,C00835,P00120,2,3,46071.66,43768.077,35993.97,7774.106999999996,Completed,2303.583000000006
ORD-17907,2023-03-12,C00598,P00098,3,4,13117.92,13117.92,10850.64,2267.2800000000007,Completed,0.0
ORD-17908,2023-03-12,C00420,P00132,3,2,44901.58,44901.58,29149.74,15751.84,Completed,0.0
ORD-17909,2023-03-12,C00543,P00099,3,5,11370.3,11370.3,7919.450000000001,3450.8499999999985,Returned,0.0
ORD-17910,2023-03-12,C00172,P00132,3,1,22450.79,21328.2505,14574.87,6753.3804999999975,Completed,1122.5395000000026
ORD-17911,2023-03-12,C00894,P00006,3,4,10363.28,10363.28,7001.48,3361.800000000001,Completed,0.0
ORD-17912,2023-03-13,C00839,P00150,3,4,30290.16,30290.16,19155.04,11135.12,Completed,0.0
ORD-17913,2023-03-13,C00060,P00020,3,1,5257.64,5257.64,4314.47,943.17,Completed,0.0
ORD-17914,2023-03-13,C00777,P00066,4,5,17519.8,17519.8,11042.3,6477.5,Completed,0.0
ORD-17915,2023-03-13,C00453,P00001,4,3,60649.05,60649.05,42059.16,18589.89,Completed,0.0
ORD-17916,2023-03-13,C01188,P00042,4,4,22467.08,22467.08,15240.08,7227.000000000002,Completed,0.0
ORD-17917,2023-03-13,C00767,P00139,1,2,8583.94,8583.94,5577.3,3006.6400000000003,Completed,0.0
ORD-17918,2023-03-14,C00357,P00086,1,2,11382.68,11382.68,9046.16,2336.5200000000004,Completed,0.0
ORD-17919,2023-03-14,C00649,P00090,1,5,39337.7,35403.93,29009.700000000004,6394.229999999996,Completed,3933.769999999997
ORD-17920,2023-03-14,C00186,P00108,2,2,11106.84,10551.498,8073.04,2478.458,Completed,555.3420000000006
ORD-17921,2023-03-14,C00989,P00056,1,1,1076.12,1076.12,884.1600000000001,191.9599999999998,Completed,0.0
ORD-17922,2023-03-14,C00057,P00015,4,3,34950.54,34950.54,24849.9,10100.640000000005,Completed,0.0
ORD-17923,2023-03-14,C00700,P00113,3,4,41030.72,38979.184,29692.68,9286.504,Completed,2051.536
ORD-17924,2023-03-14,C00681,P00022,1,2,8815.88,8815.88,6958.18,1857.699999999999,Completed,0.0
ORD-17925,2023-03-14,C00718,P00013,1,4,5740.04,5740.04,4254.48,1485.5600000000004,Completed,0.0
ORD-17926,2023-03-14,C00144,P00018,2,4,68052.2,68052.2,43609.68,24442.52,Cancelled,0.0
ORD-17927,2023-03-14,C01091,P00076,4,2,34872.04,34872.04,23810.4,11061.64,Completed,0.0
ORD-17928,2023-03-14,C00480,P00055,3,2,12858.16,12858.16,8480.5,4377.66,Completed,0.0
ORD-17929,2023-03-15,C00751,P00037,3,4,20721.52,20721.52,16764.2,3957.32,Completed,0.0
ORD-17930,2023-03-15,C01001,P00006,2,2,5181.64,4922.558,3500.74,1421.8180000000002,Returned,259.08200000000033
ORD-17931,2023-03-15,C00763,P00141,1,1,10814.47,8651.576,7952.64,698.9359999999988,Completed,2162.8940000000002
ORD-17932,2023-03-15,C00356,P00080,3,2,19450.2,18477.69,13177.079999999998,5300.610000000001,Completed,972.510000000002
ORD-17933,2023-03-15,C00429,P00039,2,5,9617.75,9136.8625,7527.0,1609.8624999999993,Completed,480.8875000000007
ORD-17934,2023-03-15,C00867,P00097,2,2,2107.36,1685.888,1387.9,297.98800000000006,Completed,421.4720000000002
ORD-17935,2023-03-15,C00863,P00087,2,1,6115.11,5809.3545,4107.42,1701.9344999999994,Completed,305.7554999999993
ORD-17936,2023-03-15,C00579,P00052,1,1,4456.99,4234.1405,3341.05,893.0904999999993,Cancelled,222.84949999999935
ORD-17937,2023-03-16,C00007,P00018,2,5,85065.25,85065.25,54512.1,30553.15,Returned,0.0
ORD-17938,2023-03-16,C00379,P00063,3,1,7154.3,7154.3,5694.4800000000005,1459.8199999999997,Completed,0.0
ORD-17939,2023-03-16,C00704,P00107,1,1,687.18,687.18,527.72,159.45999999999992,Returned,0.0
ORD-17940,2023-03-16,C00423,P00058,1,1,4056.67,3853.8365,2691.38,1162.4564999999998,Completed,202.83350000000019
ORD-17941,2023-03-16,C00558,P00098,1,2,6558.96,6231.012,5425.32,805.692,Completed,327.9480000000003
ORD-17942,2023-03-16,C00284,P00103,2,2,37117.22,37117.22,27026.340000000004,10090.879999999996,Completed,0.0
ORD-17943,2023-03-16,C00423,P00059,1,5,14474.9,13751.155,10104.7,3646.454999999998,Completed,723.744999999999
ORD-17944,2023-03-16,C01161,P00057,1,3,6187.41,6187.41,4188.450000000001,1998.9599999999991,Completed,0.0
ORD-17945,2023-03-16,C00286,P00057,3,3,6187.41,5568.669,4188.450000000001,1380.2189999999991,Completed,618.741
ORD-17946,2023-03-16,C00389,P00032,1,5,65591.04999999999,62311.49749999998,48336.6,13974.897499999985,Completed,3279.5525000000052
ORD-17947,2023-03-16,C00586,P00083,1,3,19371.9,19371.9,12176.31,7195.590000000002,Completed,0.0
