order_id,dispatch_date,delivery_date,carrier,delivery_cost,return_flag,delivery_time_days,sla_met,promise_days
ORD-20677,2024-01-29,2024-01-31,UPS,7.69,0,2,1,5
ORD-20678,2024-01-29,2024-02-01,FedEx,14.47,0,3,1,5
ORD-20679,2024-01-28,2024-01-31,UPS,11.5,0,3,1,5
ORD-20680,2024-01-28,2024-02-03,UPS,8.66,0,6,0,5
ORD-20681,2024-01-29,2024-02-02,DHL,10.36,0,4,1,5
ORD-20682,2024-01-28,2024-01-30,FedEx,11.34,0,2,1,5
ORD-20683,2024-01-29,2024-02-01,DHL,8.34,0,3,1,5
ORD-20684,2024-01-28,2024-01-31,DHL,13.77,0,3,1,5
ORD-20685,2024-01-27,2024-01-31,DHL,14.28,0,4,1,5
ORD-20686,2024-01-27,2024-01-29,UPS,12.64,0,2,1,5
ORD-20687,2024-01-27,2024-01-30,UPS,11.13,0,3,1,5
ORD-20688,2024-01-28,2024-02-01,DHL,11.56,0,4,1,5
ORD-20689,2024-01-27,2024-02-01,UPS,8.64,0,5,1,5
ORD-20690,2024-01-27,2024-01-30,FedEx,7.68,0,3,1,5
ORD-20691,2024-01-28,2024-01-30,DHL,12.52,0,2,1,5
ORD-20692,2024-01-29,2024-02-01,DHL,7.19,0,3,1,5
ORD-20693,2024-01-28,2024-02-02,DHL,7.4,0,5,1,5
ORD-20694,2024-01-29,2024-02-04,UPS,5.63,0,6,0,5
ORD-20695,2024-01-29,2024-02-02,DHL,13.83,0,4,1,5
ORD-20696,2024-01-29,2024-02-03,UPS,7.97,0,5,1,5
ORD-20697,2024-01-30,2024-02-05,UPS,5.42,0,6,0,5
ORD-20698,2024-01-30,2024-02-03,FedEx,9.88,0,4,1,5
ORD-20699,2024-01-28,2024-02-03,DHL,5.03,0,6,0,5
ORD-20700,2024-01-30,2024-02-02,DHL,9.06,0,3,1,5
ORD-20701,2024-01-28,2024-02-03,FedEx,11.74,0,6,0,5
ORD-20702,2024-01-29,2024-02-02,DHL,9.56,0,4,1,5
ORD-20703,2024-01-28,2024-01-30,FedEx,9.55,0,2,1,5
ORD-20704,2024-01-28,2024-02-01,DHL,9.12,0,4,1,5
ORD-20705,2024-01-29,2024-02-02,UPS,10.16,0,4,1,5
ORD-20706,2024-01-30,2024-02-01,FedEx,11.46,0,2,1,5
ORD-20707,2024-01-30,2024-02-04,FedEx,13.68,0,5,1,5
ORD-20708,2024-01-30,2024-02-02,FedEx,6.64,0,3,1,5
ORD-20709,2024-01-29,2024-02-01,FedEx,5.42,0,3,1,5
ORD-20710,2024-01-28,2024-01-30,UPS,8.99,0,2,1,5
ORD-20711,2024-01-28,2024-02-03,FedEx,6.05,0,6,0,5
ORD-20712,2024-01-29,2024-02-04,FedEx,9.69,0,6,0,5
ORD-20713,2024-01-30,2024-02-02,FedEx,8.82,0,3,1,5
ORD-20714,2024-01-29,2024-02-04,UPS,5.79,0,6,0,5
ORD-20715,2024-01-28,2024-02-01,DHL,14.82,0,4,1,5
ORD-20716,2024-01-28,2024-01-31,UPS,10.48,0,3,1,5
ORD-20717,2024-01-28,2024-01-31,FedEx,7.16,0,3,1,5
ORD-20718,2024-01-29,2024-01-31,DHL,7.7,0,2,1,5
ORD-20719,2024-01-28,2024-02-01,UPS,14.3,0,4,1,5
ORD-20720,2024-01-28,2024-01-31,DHL,7.61,0,3,1,5
ORD-20721,2024-01-29,2024-02-01,FedEx,7.87,0,3,1,5
ORD-20722,2024-01-29,2024-02-01,FedEx,11.91,0,3,1,5
ORD-20723,2024-01-29,2024-01-31,FedEx,5.27,0,2,1,5
ORD-20724,2024-01-29,2024-02-03,DHL,10.26,0,5,1,5
ORD-20725,2024-01-29,2024-02-04,DHL,11.59,0,6,0,5
ORD-20726,2024-01-30,2024-02-02,UPS,8.33,0,3,1,5
ORD-20727,2024-01-31,2024-02-05,FedEx,10.67,0,5,1,5
ORD-20728,2024-01-29,2024-02-02,DHL,7.3,0,4,1,5
ORD-20730,2024-01-30,2024-02-04,DHL,6.17,0,5,1,5
ORD-20731,2024-01-30,2024-02-02,DHL,10.88,0,3,1,5
ORD-20733,2024-01-31,2024-02-04,UPS,9.08,0,4,1,5
ORD-20734,2024-01-30,2024-02-03,DHL,5.56,0,4,1,5
ORD-20735,2024-01-31,2024-02-05,DHL,9.58,0,5,1,5
ORD-20736,2024-01-29,2024-02-03,UPS,5.69,0,5,1,5
ORD-20737,2024-01-29,2024-02-04,FedEx,6.89,0,6,0,5
ORD-20738,2024-01-30,2024-02-01,UPS,10.97,0,2,1,5
ORD-20739,2024-01-29,2024-02-01,FedEx,8.77,0,3,1,5
ORD-20740,2024-01-30,2024-02-02,FedEx,14.1,0,3,1,5
ORD-20741,2024-01-30,2024-02-04,FedEx,9.7,0,5,1,5
ORD-20742,2024-01-29,2024-02-03,UPS,5.69,0,5,1,5
ORD-20743,2024-01-29,2024-02-03,DHL,6.87,0,5,1,5
ORD-20744,2024-01-30,2024-02-03,DHL,13.12,0,4,1,5
ORD-20745,2024-01-31,2024-02-06,FedEx,9.71,0,6,0,5
ORD-20746,2024-01-30,2024-02-02,FedEx,10.44,0,3,1,5
ORD-20747,2024-01-29,2024-02-02,FedEx,6.94,0,4,1,5
ORD-20748,2024-01-29,2024-01-31,FedEx,7.79,1,2,1,5
ORD-20749,2024-01-31,2024-02-03,UPS,6.66,0,3,1,5
ORD-20750,2024-01-31,2024-02-03,DHL,6.97,0,3,1,5
ORD-20751,2024-01-30,2024-02-02,UPS,10.0,0,3,1,5
ORD-20752,2024-01-30,2024-02-02,FedEx,7.17,0,3,1,5
ORD-20753,2024-01-30,2024-02-04,DHL,6.45,0,5,1,5
ORD-20754,2024-01-30,2024-02-05,DHL,13.62,0,6,0,5
ORD-20755,2024-01-30,2024-02-01,DHL,14.99,1,2,1,5
ORD-20756,2024-01-30,2024-02-02,FedEx,8.11,0,3,1,5
ORD-20757,2024-01-30,2024-02-05,DHL,14.87,0,6,0,5
ORD-20758,2024-01-31,2024-02-05,FedEx,9.43,0,5,1,5
ORD-20759,2024-02-01,2024-02-07,FedEx,7.21,0,6,0,5
ORD-20760,2024-01-30,2024-02-03,FedEx,5.35,0,4,1,5
ORD-20761,2024-01-30,2024-02-05,FedEx,11.92,0,6,0,5
ORD-20762,2024-02-01,2024-02-06,FedEx,7.78,0,5,1,5
ORD-20763,2024-01-30,2024-02-03,UPS,10.53,0,4,1,5
ORD-20764,2024-01-30,2024-02-02,FedEx,12.16,0,3,1,5
ORD-20765,2024-02-01,2024-02-07,DHL,8.65,0,6,0,5
ORD-20766,2024-01-30,2024-02-05,UPS,5.22,0,6,0,5
ORD-20767,2024-01-30,2024-02-05,FedEx,11.39,0,6,0,5
ORD-20768,2024-01-31,2024-02-06,UPS,9.82,0,6,0,5
ORD-20769,2024-01-31,2024-02-02,UPS,10.09,1,2,1,5
ORD-20770,2024-01-31,2024-02-05,DHL,6.29,0,5,1,5
ORD-20771,2024-02-01,2024-02-04,UPS,5.14,0,3,1,5
ORD-20772,2024-01-31,2024-02-06,FedEx,9.21,0,6,0,5
ORD-20773,2024-02-02,2024-02-07,DHL,11.03,0,5,1,5
ORD-20774,2024-02-02,2024-02-06,DHL,8.94,0,4,1,5
ORD-20776,2024-02-01,2024-02-05,DHL,6.68,0,4,1,5
ORD-20777,2024-01-31,2024-02-04,FedEx,10.48,0,4,1,5
ORD-20778,2024-02-01,2024-02-06,DHL,13.69,0,5,1,5
ORD-20779,2024-02-02,2024-02-07,UPS,10.71,0,5,1,5
ORD-20780,2024-01-31,2024-02-05,UPS,13.44,0,5,1,5
ORD-20781,2024-01-31,2024-02-03,UPS,8.33,0,3,1,5
ORD-20782,2024-02-02,2024-02-06,UPS,13.03,0,4,1,5
ORD-20783,2024-02-02,2024-02-06,FedEx,13.92,0,4,1,5
ORD-20784,2024-01-31,2024-02-02,DHL,13.92,0,2,1,5
ORD-20785,2024-02-01,2024-02-06,FedEx,6.78,0,5,1,5
ORD-20786,2024-01-31,2024-02-03,FedEx,9.23,0,3,1,5
ORD-20787,2024-02-01,2024-02-06,DHL,13.96,0,5,1,5
ORD-20788,2024-01-31,2024-02-06,UPS,13.27,0,6,0,5
ORD-20789,2024-02-02,2024-02-06,UPS,10.68,0,4,1,5
ORD-20790,2024-02-01,2024-02-03,FedEx,7.48,0,2,1,5
ORD-20791,2024-02-01,2024-02-04,UPS,13.41,0,3,1,5
ORD-20792,2024-01-31,2024-02-03,FedEx,5.23,0,3,1,5
ORD-20793,2024-02-01,2024-02-04,FedEx,6.4,0,3,1,5
ORD-20794,2024-02-02,2024-02-04,DHL,7.95,0,2,1,5
ORD-20795,2024-02-01,2024-02-03,FedEx,11.95,0,2,1,5
ORD-20796,2024-02-01,2024-02-03,FedEx,8.45,0,2,1,5
ORD-20797,2024-02-01,2024-02-04,UPS,12.95,0,3,1,5
ORD-20798,2024-02-02,2024-02-04,DHL,8.35,0,2,1,5
ORD-20799,2024-02-02,2024-02-05,DHL,11.51,0,3,1,5
ORD-20801,2024-02-02,2024-02-06,DHL,7.41,0,4,1,5
ORD-20802,2024-02-02,2024-02-05,UPS,6.64,0,3,1,5
ORD-20803,2024-02-01,2024-02-06,FedEx,7.76,0,5,1,5
ORD-20804,2024-02-02,2024-02-07,UPS,10.49,0,5,1,5
ORD-20805,2024-02-02,2024-02-07,DHL,11.51,0,5,1,5
ORD-20806,2024-02-02,2024-02-06,UPS,7.82,0,4,1,5
ORD-20808,2024-02-03,2024-02-06,FedEx,5.37,0,3,1,5
ORD-20809,2024-02-03,2024-02-05,FedEx,9.6,0,2,1,5
ORD-20810,2024-02-03,2024-02-05,DHL,12.32,0,2,1,5
ORD-20813,2024-02-01,2024-02-05,FedEx,15.0,0,4,1,5
ORD-20814,2024-02-03,2024-02-05,DHL,8.72,0,2,1,5
ORD-20815,2024-02-03,2024-02-07,DHL,14.42,0,4,1,5
ORD-20816,2024-02-01,2024-02-07,DHL,9.82,0,6,0,5
ORD-20817,2024-02-03,2024-02-05,FedEx,5.26,0,2,1,5
ORD-20818,2024-02-03,2024-02-05,FedEx,13.27,0,2,1,5
ORD-20819,2024-02-03,2024-02-05,FedEx,9.39,0,2,1,5
ORD-20820,2024-02-01,2024-02-03,FedEx,12.32,0,2,1,5
ORD-20821,2024-02-03,2024-02-06,DHL,14.99,0,3,1,5
ORD-20822,2024-02-03,2024-02-09,DHL,7.08,0,6,0,5
ORD-20823,2024-02-02,2024-02-06,DHL,5.57,0,4,1,5
ORD-20824,2024-02-01,2024-02-04,UPS,5.73,0,3,1,5
ORD-20825,2024-02-01,2024-02-05,UPS,11.85,0,4,1,5
ORD-20826,2024-02-01,2024-02-03,DHL,13.01,0,2,1,5
ORD-20827,2024-02-01,2024-02-04,FedEx,5.88,0,3,1,5
ORD-20829,2024-02-03,2024-02-08,DHL,10.5,0,5,1,5
ORD-20830,2024-02-02,2024-02-07,DHL,5.15,0,5,1,5
ORD-20831,2024-02-02,2024-02-06,DHL,11.47,0,4,1,5
ORD-20832,2024-02-02,2024-02-06,FedEx,10.22,0,4,1,5
ORD-20833,2024-02-02,2024-02-06,UPS,9.03,0,4,1,5
ORD-20835,2024-02-02,2024-02-06,UPS,12.19,0,4,1,5
ORD-20836,2024-02-03,2024-02-05,FedEx,11.85,0,2,1,5
ORD-20837,2024-02-03,2024-02-06,DHL,10.4,1,3,1,5
ORD-20838,2024-02-02,2024-02-06,UPS,6.22,0,4,1,5
ORD-20839,2024-02-04,2024-02-09,UPS,6.74,0,5,1,5
ORD-20840,2024-02-03,2024-02-05,DHL,7.56,0,2,1,5
ORD-20841,2024-02-04,2024-02-07,FedEx,7.63,0,3,1,5
ORD-20842,2024-02-03,2024-02-05,UPS,11.47,0,2,1,5
ORD-20843,2024-02-03,2024-02-05,UPS,11.32,0,2,1,5
ORD-20844,2024-02-03,2024-02-06,FedEx,14.47,0,3,1,5
ORD-20845,2024-02-02,2024-02-04,FedEx,13.49,0,2,1,5
ORD-20846,2024-02-03,2024-02-06,DHL,9.99,0,3,1,5
ORD-20847,2024-02-02,2024-02-05,DHL,5.07,0,3,1,5
ORD-20848,2024-02-03,2024-02-05,FedEx,10.46,0,2,1,5
ORD-20849,2024-02-03,2024-02-06,UPS,8.01,0,3,1,5
ORD-20850,2024-02-04,2024-02-10,FedEx,9.37,0,6,0,5
ORD-20851,2024-02-04,2024-02-10,DHL,9.29,1,6,0,5
ORD-20852,2024-02-02,2024-02-06,FedEx,12.66,0,4,1,5
ORD-20853,2024-02-02,2024-02-07,DHL,5.39,0,5,1,5
ORD-20854,2024-02-02,2024-02-08,UPS,12.35,0,6,0,5
ORD-20855,2024-02-05,2024-02-08,UPS,12.82,0,3,1,5
ORD-20856,2024-02-03,2024-02-07,FedEx,12.73,0,4,1,5
ORD-20857,2024-02-05,2024-02-11,DHL,11.83,0,6,0,5
ORD-20858,2024-02-03,2024-02-09,FedEx,9.52,0,6,0,5
ORD-20859,2024-02-03,2024-02-09,UPS,6.36,0,6,0,5
ORD-20860,2024-02-05,2024-02-08,FedEx,10.16,0,3,1,5
ORD-20861,2024-02-04,2024-02-06,FedEx,8.35,0,2,1,5
ORD-20862,2024-02-04,2024-02-10,DHL,6.5,0,6,0,5
ORD-20863,2024-02-04,2024-02-07,UPS,7.98,0,3,1,5
ORD-20864,2024-02-03,2024-02-06,UPS,9.05,0,3,1,5
ORD-20865,2024-02-05,2024-02-08,FedEx,9.79,0,3,1,5
ORD-20867,2024-02-04,2024-02-10,UPS,13.54,0,6,0,5
ORD-20868,2024-02-04,2024-02-10,UPS,5.63,0,6,0,5
ORD-20869,2024-02-03,2024-02-07,UPS,5.7,0,4,1,5
ORD-20870,2024-02-05,2024-02-08,DHL,11.99,0,3,1,5
ORD-20871,2024-02-03,2024-02-07,FedEx,6.89,0,4,1,5
ORD-20872,2024-02-04,2024-02-09,FedEx,9.71,0,5,1,5
ORD-20873,2024-02-05,2024-02-08,FedEx,11.63,0,3,1,5
ORD-20875,2024-02-05,2024-02-07,DHL,5.12,1,2,1,5
ORD-20876,2024-02-05,2024-02-08,DHL,7.51,0,3,1,5
ORD-20877,2024-02-05,2024-02-11,FedEx,12.92,0,6,0,5
ORD-20878,2024-02-04,2024-02-06,FedEx,12.16,0,2,1,5
ORD-20879,2024-02-03,2024-02-05,UPS,14.93,0,2,1,5
ORD-20880,2024-02-06,2024-02-09,DHL,5.55,0,3,1,5
ORD-20881,2024-02-06,2024-02-09,UPS,12.91,0,3,1,5
ORD-20882,2024-02-04,2024-02-09,FedEx,11.43,0,5,1,5
ORD-20883,2024-02-04,2024-02-09,FedEx,13.26,0,5,1,5
ORD-20884,2024-02-06,2024-02-10,UPS,12.33,0,4,1,5
ORD-20885,2024-02-04,2024-02-09,FedEx,11.44,0,5,1,5
ORD-20886,2024-02-04,2024-02-10,FedEx,14.16,0,6,0,5
ORD-20887,2024-02-06,2024-02-11,DHL,12.76,0,5,1,5
ORD-20889,2024-02-06,2024-02-10,UPS,5.02,0,4,1,5
ORD-20890,2024-02-06,2024-02-08,FedEx,12.42,0,2,1,5
ORD-20891,2024-02-06,2024-02-11,UPS,8.91,0,5,1,5
ORD-20892,2024-02-04,2024-02-09,FedEx,5.21,0,5,1,5
ORD-20893,2024-02-05,2024-02-08,DHL,13.88,0,3,1,5
ORD-20894,2024-02-04,2024-02-10,UPS,10.96,0,6,0,5
ORD-20895,2024-02-04,2024-02-09,FedEx,8.91,0,5,1,5
ORD-20896,2024-02-06,2024-02-11,FedEx,9.28,0,5,1,5
ORD-20897,2024-02-05,2024-02-09,FedEx,5.2,0,4,1,5
ORD-20898,2024-02-04,2024-02-06,DHL,8.4,0,2,1,5
ORD-20899,2024-02-06,2024-02-12,UPS,5.53,0,6,0,5
ORD-20900,2024-02-04,2024-02-09,UPS,11.26,0,5,1,5
ORD-20901,2024-02-05,2024-02-07,UPS,11.92,0,2,1,5
ORD-20902,2024-02-06,2024-02-08,DHL,8.51,0,2,1,5
ORD-20903,2024-02-05,2024-02-09,FedEx,8.12,0,4,1,5
ORD-20904,2024-02-06,2024-02-12,DHL,12.49,0,6,0,5
ORD-20905,2024-02-04,2024-02-08,UPS,7.11,0,4,1,5
ORD-20906,2024-02-05,2024-02-07,UPS,8.72,0,2,1,5
ORD-20907,2024-02-05,2024-02-11,DHL,11.36,0,6,0,5
ORD-20908,2024-02-07,2024-02-09,FedEx,9.4,0,2,1,5
ORD-20909,2024-02-07,2024-02-09,UPS,12.62,0,2,1,5
ORD-20910,2024-02-05,2024-02-09,DHL,11.11,1,4,1,5
ORD-20911,2024-02-05,2024-02-10,UPS,9.93,0,5,1,5
ORD-20912,2024-02-07,2024-02-09,UPS,7.37,0,2,1,5
ORD-20913,2024-02-06,2024-02-11,UPS,7.79,0,5,1,5
ORD-20914,2024-02-05,2024-02-07,DHL,12.67,1,2,1,5
ORD-20915,2024-02-06,2024-02-10,DHL,8.71,0,4,1,5
ORD-20916,2024-02-07,2024-02-09,FedEx,7.79,0,2,1,5
ORD-20917,2024-02-06,2024-02-09,DHL,12.38,0,3,1,5
ORD-20918,2024-02-06,2024-02-11,DHL,8.54,0,5,1,5
ORD-20919,2024-02-05,2024-02-08,FedEx,11.21,0,3,1,5
ORD-20920,2024-02-07,2024-02-13,UPS,7.48,0,6,0,5
ORD-20921,2024-02-06,2024-02-08,UPS,14.07,0,2,1,5
ORD-20922,2024-02-05,2024-02-08,DHL,9.25,0,3,1,5
ORD-20923,2024-02-07,2024-02-12,FedEx,9.42,0,5,1,5
ORD-20924,2024-02-06,2024-02-11,UPS,14.52,0,5,1,5
ORD-20925,2024-02-06,2024-02-08,FedEx,13.89,0,2,1,5
ORD-20926,2024-02-06,2024-02-11,FedEx,7.84,0,5,1,5
ORD-20927,2024-02-05,2024-02-10,UPS,5.01,0,5,1,5
ORD-20928,2024-02-05,2024-02-07,DHL,9.58,0,2,1,5
ORD-20929,2024-02-07,2024-02-09,DHL,7.07,1,2,1,5
ORD-20930,2024-02-05,2024-02-07,UPS,6.16,0,2,1,5
ORD-20931,2024-02-07,2024-02-10,DHL,13.02,0,3,1,5
ORD-20932,2024-02-07,2024-02-10,FedEx,13.47,1,3,1,5
ORD-20933,2024-02-05,2024-02-10,FedEx,5.1,0,5,1,5
ORD-20934,2024-02-07,2024-02-09,DHL,10.77,0,2,1,5
ORD-20936,2024-02-07,2024-02-13,UPS,10.35,0,6,0,5
ORD-20937,2024-02-05,2024-02-10,FedEx,8.99,0,5,1,5
ORD-20938,2024-02-05,2024-02-10,UPS,13.8,0,5,1,5
ORD-20939,2024-02-07,2024-02-11,DHL,13.96,0,4,1,5
ORD-20940,2024-02-07,2024-02-10,DHL,12.84,0,3,1,5
ORD-20941,2024-02-08,2024-02-13,FedEx,12.18,0,5,1,5
ORD-20942,2024-02-08,2024-02-11,UPS,6.25,0,3,1,5
ORD-20943,2024-02-07,2024-02-12,DHL,6.32,0,5,1,5
ORD-20944,2024-02-06,2024-02-10,UPS,7.69,0,4,1,5
ORD-20945,2024-02-06,2024-02-09,DHL,12.24,0,3,1,5
ORD-20946,2024-02-08,2024-02-11,DHL,10.23,0,3,1,5
ORD-20947,2024-02-07,2024-02-11,DHL,12.21,0,4,1,5
ORD-20948,2024-02-06,2024-02-08,FedEx,12.07,0,2,1,5
ORD-20949,2024-02-07,2024-02-12,UPS,10.41,0,5,1,5
ORD-20950,2024-02-07,2024-02-13,UPS,10.76,0,6,0,5
ORD-20951,2024-02-06,2024-02-12,FedEx,9.5,0,6,0,5
ORD-20952,2024-02-07,2024-02-10,UPS,13.77,1,3,1,5
ORD-20953,2024-02-08,2024-02-10,UPS,6.76,0,2,1,5
ORD-20954,2024-02-07,2024-02-13,UPS,9.41,1,6,0,5
ORD-20955,2024-02-08,2024-02-12,FedEx,8.04,0,4,1,5
ORD-20956,2024-02-08,2024-02-11,FedEx,11.7,0,3,1,5
ORD-20957,2024-02-06,2024-02-11,DHL,12.71,0,5,1,5
ORD-20958,2024-02-06,2024-02-12,UPS,14.69,0,6,0,5
ORD-20959,2024-02-08,2024-02-12,DHL,9.38,0,4,1,5
ORD-20960,2024-02-08,2024-02-13,FedEx,11.03,0,5,1,5
ORD-20961,2024-02-07,2024-02-10,DHL,6.05,0,3,1,5
ORD-20962,2024-02-06,2024-02-10,DHL,6.8,0,4,1,5
ORD-20963,2024-02-07,2024-02-09,UPS,6.58,0,2,1,5
ORD-20964,2024-02-07,2024-02-12,UPS,10.37,0,5,1,5
ORD-20965,2024-02-07,2024-02-10,UPS,7.95,0,3,1,5
ORD-20966,2024-02-09,2024-02-11,FedEx,8.17,0,2,1,5
ORD-20967,2024-02-07,2024-02-12,FedEx,9.92,0,5,1,5
ORD-20968,2024-02-07,2024-02-13,DHL,14.31,0,6,0,5
ORD-20969,2024-02-07,2024-02-09,FedEx,5.2,1,2,1,5
ORD-20970,2024-02-08,2024-02-14,FedEx,13.86,0,6,0,5
ORD-20971,2024-02-09,2024-02-12,UPS,12.06,0,3,1,5
ORD-20972,2024-02-09,2024-02-13,FedEx,13.48,0,4,1,5
ORD-20973,2024-02-09,2024-02-12,UPS,12.55,0,3,1,5
ORD-20974,2024-02-09,2024-02-13,FedEx,7.51,1,4,1,5
ORD-20975,2024-02-07,2024-02-11,DHL,12.22,0,4,1,5
ORD-20976,2024-02-08,2024-02-10,DHL,11.89,0,2,1,5
ORD-20977,2024-02-09,2024-02-14,DHL,6.94,0,5,1,5
ORD-20978,2024-02-09,2024-02-13,UPS,8.77,0,4,1,5
ORD-20979,2024-02-10,2024-02-12,UPS,10.23,0,2,1,5
ORD-20980,2024-02-09,2024-02-15,DHL,10.31,0,6,0,5
ORD-20981,2024-02-08,2024-02-14,FedEx,12.11,1,6,0,5
ORD-20982,2024-02-08,2024-02-11,DHL,11.87,0,3,1,5
ORD-20983,2024-02-08,2024-02-10,UPS,8.45,0,2,1,5
ORD-20984,2024-02-08,2024-02-13,FedEx,5.17,1,5,1,5
ORD-20985,2024-02-08,2024-02-14,DHL,5.42,0,6,0,5
ORD-20986,2024-02-10,2024-02-16,DHL,11.96,1,6,0,5
ORD-20987,2024-02-09,2024-02-11,DHL,5.76,0,2,1,5
ORD-20988,2024-02-10,2024-02-13,DHL,14.12,0,3,1,5
ORD-20989,2024-02-09,2024-02-13,UPS,5.7,0,4,1,5
ORD-20990,2024-02-10,2024-02-13,DHL,11.03,0,3,1,5
ORD-20991,2024-02-10,2024-02-14,FedEx,8.47,0,4,1,5
ORD-20992,2024-02-10,2024-02-13,UPS,6.99,0,3,1,5
ORD-20993,2024-02-10,2024-02-16,DHL,6.08,0,6,0,5
ORD-20994,2024-02-09,2024-02-13,DHL,6.45,0,4,1,5
ORD-20995,2024-02-08,2024-02-13,FedEx,13.03,0,5,1,5
ORD-20996,2024-02-08,2024-02-14,FedEx,13.44,0,6,0,5
ORD-20997,2024-02-08,2024-02-14,FedEx,8.56,0,6,0,5
ORD-20998,2024-02-08,2024-02-10,DHL,9.43,0,2,1,5
ORD-20999,2024-02-09,2024-02-14,DHL,13.67,0,5,1,5
ORD-21000,2024-02-08,2024-02-10,FedEx,12.77,0,2,1,5
ORD-21001,2024-02-10,2024-02-14,UPS,9.84,0,4,1,5
ORD-21002,2024-02-10,2024-02-15,UPS,12.13,0,5,1,5
ORD-21003,2024-02-08,2024-02-13,DHL,13.59,0,5,1,5
ORD-21004,2024-02-08,2024-02-13,UPS,5.68,0,5,1,5
ORD-21005,2024-02-09,2024-02-14,DHL,7.81,0,5,1,5
ORD-21006,2024-02-08,2024-02-13,UPS,12.35,0,5,1,5
ORD-21007,2024-02-10,2024-02-14,FedEx,9.37,0,4,1,5
ORD-21008,2024-02-08,2024-02-12,FedEx,10.08,0,4,1,5
ORD-21009,2024-02-08,2024-02-12,FedEx,11.53,0,4,1,5
ORD-21010,2024-02-10,2024-02-16,DHL,8.42,0,6,0,5
ORD-21011,2024-02-11,2024-02-14,DHL,11.95,0,3,1,5
ORD-21012,2024-02-10,2024-02-15,UPS,9.74,0,5,1,5
ORD-21013,2024-02-10,2024-02-12,UPS,7.6,0,2,1,5
ORD-21014,2024-02-09,2024-02-11,FedEx,9.93,0,2,1,5
ORD-21015,2024-02-09,2024-02-15,DHL,8.78,0,6,0,5
ORD-21016,2024-02-11,2024-02-13,UPS,5.61,0,2,1,5
ORD-21019,2024-02-10,2024-02-15,FedEx,11.77,0,5,1,5
ORD-21020,2024-02-11,2024-02-15,UPS,14.27,0,4,1,5
ORD-21021,2024-02-10,2024-02-13,UPS,9.46,0,3,1,5
ORD-21022,2024-02-11,2024-02-17,FedEx,9.74,0,6,0,5
ORD-21023,2024-02-10,2024-02-14,UPS,7.61,0,4,1,5
ORD-21024,2024-02-09,2024-02-13,DHL,14.39,0,4,1,5
ORD-21025,2024-02-09,2024-02-13,UPS,8.45,0,4,1,5
ORD-21026,2024-02-10,2024-02-14,DHL,11.59,0,4,1,5
ORD-21027,2024-02-09,2024-02-15,UPS,11.47,0,6,0,5
ORD-21028,2024-02-10,2024-02-14,FedEx,12.98,0,4,1,5
ORD-21029,2024-02-10,2024-02-14,FedEx,6.81,0,4,1,5
ORD-21030,2024-02-11,2024-02-16,FedEx,9.79,0,5,1,5
ORD-21031,2024-02-09,2024-02-14,FedEx,8.7,0,5,1,5
ORD-21032,2024-02-10,2024-02-14,UPS,5.14,0,4,1,5
ORD-21033,2024-02-12,2024-02-18,FedEx,12.56,0,6,0,5
ORD-21034,2024-02-10,2024-02-16,DHL,9.49,0,6,0,5
ORD-21035,2024-02-11,2024-02-15,DHL,7.37,0,4,1,5
ORD-21036,2024-02-11,2024-02-14,FedEx,6.81,0,3,1,5
ORD-21037,2024-02-12,2024-02-16,FedEx,9.38,0,4,1,5
ORD-21038,2024-02-11,2024-02-15,FedEx,9.95,0,4,1,5
ORD-21039,2024-02-11,2024-02-17,UPS,13.76,0,6,0,5
ORD-21040,2024-02-10,2024-02-16,UPS,11.62,1,6,0,5
ORD-21041,2024-02-10,2024-02-12,FedEx,14.45,0,2,1,5
ORD-21042,2024-02-12,2024-02-17,FedEx,8.85,0,5,1,5
ORD-21043,2024-02-12,2024-02-15,FedEx,13.35,0,3,1,5
ORD-21044,2024-02-11,2024-02-14,FedEx,10.11,0,3,1,5
ORD-21045,2024-02-12,2024-02-15,DHL,13.66,0,3,1,5
ORD-21046,2024-02-11,2024-02-13,UPS,13.51,0,2,1,5
ORD-21047,2024-02-12,2024-02-18,UPS,7.33,0,6,0,5
ORD-21048,2024-02-12,2024-02-16,FedEx,7.25,0,4,1,5
ORD-21049,2024-02-12,2024-02-18,FedEx,11.89,0,6,0,5
ORD-21050,2024-02-12,2024-02-15,DHL,10.49,0,3,1,5
ORD-21051,2024-02-11,2024-02-14,FedEx,13.03,0,3,1,5
ORD-21052,2024-02-10,2024-02-16,UPS,13.97,0,6,0,5
ORD-21053,2024-02-12,2024-02-14,FedEx,8.02,0,2,1,5
ORD-21054,2024-02-12,2024-02-18,UPS,8.85,0,6,0,5
ORD-21055,2024-02-12,2024-02-18,FedEx,12.11,0,6,0,5
ORD-21056,2024-02-13,2024-02-19,DHL,5.47,0,6,0,5
ORD-21057,2024-02-12,2024-02-17,UPS,6.99,0,5,1,5
ORD-21058,2024-02-13,2024-02-16,DHL,9.88,0,3,1,5
ORD-21059,2024-02-12,2024-02-17,DHL,6.04,0,5,1,5
ORD-21060,2024-02-12,2024-02-18,FedEx,9.56,0,6,0,5
ORD-21061,2024-02-13,2024-02-15,FedEx,8.41,0,2,1,5
ORD-21062,2024-02-11,2024-02-16,DHL,6.57,0,5,1,5
ORD-21063,2024-02-12,2024-02-15,DHL,8.78,0,3,1,5
ORD-21064,2024-02-11,2024-02-14,UPS,12.42,0,3,1,5
